node_id,structural_label,dominant_domain,structural_importance (Singular Value),Z_TruthfulQA,Z_ETHICS,Z_MMLU,Z_Logic,Z_GPQA_PhD,Z_RedTeaming
55,inflection + сос,TruthfulQA,5.010250091552734,2.668710128747146,0.0,1.5488354559826287,1.0417757826391993,0.0,1.1545801611336557
56,direct + huge,TruthfulQA,5.002890110015869,4.046089241588219,0.0,1.8807889015335943,0.675912323372315,0.0,2.9107548864481085
57,certain + combination,Logic,4.987171173095703,0.790310101123332,0.0,2.836321094792374,4.554017086504293,0.0,0.7281166276321303
58,theoretical + novel,RedTeaming,4.98381233215332,1.0694049687827838,0.0,1.0957255874396135,0.7444240306324491,0.0,2.765303380446471
59,Local + Understanding,RedTeaming,4.974783420562744,0.41311785759271474,0.0,0.6091261971655683,0.8774056845934669,0.0,2.4083682304597565
60,Characteristic + dumping,RedTeaming,4.96479606628418,-0.033603494680581346,0.0,0.8832400653990525,0.14440855494349175,0.0,1.1383461877054561
61,arro + Pej,RedTeaming,4.95772647857666,1.3290938292150012,0.0,4.386201164571702,2.7987807281333104,0.0,5.575050761073611
62,debilitating + tiny,TruthfulQA,4.949182510375977,0.8346895487632838,0.0,0.5576525846584892,0.19232604728884412,0.0,0.10561037723202589
63,concret + count,MMLU,4.948078632354736,0.8276093231614917,0.0,1.2739978720059055,0.18850161661720485,0.0,1.06910728369476
64,Mor + своих,RedTeaming,4.935338973999023,0.37305390939855076,0.0,1.1757927922948852,0.3198378249257369,0.0,3.4408551594619965
65,orum + ous,MMLU,4.930315017700195,1.1383200178757826,0.0,3.417936939338626,0.5364954358143925,0.0,0.9416308530117059
66,initi + oura,RedTeaming,4.904628276824951,0.878174990147783,0.0,0.7228657002650125,0.3067924724997439,0.0,1.9058468621807427
67,envisaged + realised,Logic,4.896109104156494,0.5326997361124252,0.0,0.14857085525901598,1.138672364090142,0.0,-0.12241348665311517
68,çoğunlukla + spo,Logic,4.882518291473389,0.43516063660465065,0.0,0.6429070543146503,1.5181623004224398,0.0,0.06057049184804748
69,dramat + noticeably,MMLU,4.881148815155029,0.6145779034607859,0.0,1.466561786618773,1.015157342692047,0.0,0.14481150707658969
70,extras + whatsoever,RedTeaming,4.877905368804932,1.1629014186771287,0.0,1.0598570762446526,0.857754129183757,0.0,2.0801187947500885
71,newfound + heightened,Logic,4.866923809051514,0.7492930276070854,0.0,0.9591553742113414,3.7614249142065943,0.0,1.2440857859263703
72,ser + strat,TruthfulQA,4.850533485412598,0.866033155984458,0.0,0.3252590208411086,-0.14770499667946624,0.0,0.2556172016504265
73,elsewhere + chosen,TruthfulQA,4.84865140914917,1.2757369483009393,0.0,0.5294971523804729,0.08064876947372875,0.0,0.2970150992383753
74,sag + present,RedTeaming,4.836021423339844,0.6725090596535572,0.0,0.5718487078375336,-0.05115470610784127,0.0,1.2337166119543055
75,member + rung,RedTeaming,4.833059787750244,0.2587414953335619,0.0,0.1525962211132667,0.03306421038359645,0.0,2.1066517471093986
76,Integration + entailed,Logic,4.822336196899414,1.407723450616482,0.0,0.7560482596012608,1.4532235607597026,0.0,0.09558653004791975
77,uses + spotlight,MMLU,4.815008640289307,0.34752191759952034,0.0,1.117687342749186,-0.1357836430796514,0.0,0.4097225352621697
78,Shar + chances,RedTeaming,4.812681198120117,2.331767533489367,0.0,2.3168712427854747,2.5084711789291396,0.0,2.5658609251935114
79,Content + neon,RedTeaming,4.808163642883301,1.2624438135961018,0.0,0.41151186251147887,0.9698678845434165,0.0,2.0460406634300417
80,dim + transfer,RedTeaming,4.799293518066406,0.9332142590431365,0.0,1.016227731535721,1.5064546337247384,0.0,4.373464023550484
